x,y,z,timestamp
-6.8318543,3.4859576,5.9567738,2018-12-25 16:40:56.288
-6.8127007,3.5098996,5.961562,2018-12-25 16:40:56.449
-6.817489,3.6487634,5.947197,2018-12-25 16:40:56.61
-6.918046,3.7301662,6.033388,2018-12-25 16:40:56.771
-6.7887588,3.5338416,5.9663506,2018-12-25 16:40:56.931
-6.8893156,3.289633,5.9902925,2018-12-25 16:40:57.094
-6.827066,3.6152446,5.932832,2018-12-25 16:40:57.253
-6.8366427,3.4572272,5.947197,2018-12-25 16:40:57.413
-6.8366427,3.514688,5.9567738,2018-12-25 16:40:57.576
-6.817489,3.6056678,6.042965,2018-12-25 16:40:57.734
-6.7887588,3.7780502,5.923255,2018-12-25 16:40:57.896
-6.8653736,3.6008794,5.9998693,2018-12-25 16:40:58.056
-6.8653736,3.4620156,5.9902925,2018-12-25 16:40:58.216
-6.894104,3.7972038,5.9807158,2018-12-25 16:40:58.379
-6.841431,3.6296098,5.9041014,2018-12-25 16:40:58.538
-6.8653736,3.514688,5.9519854,2018-12-25 16:40:58.699
-6.8653736,3.265691,5.9280434,2018-12-25 16:40:58.859
-6.8653736,3.5817258,5.9280434,2018-12-25 16:40:59.021
-6.817489,3.8355112,5.9519854,2018-12-25 16:40:59.181
-6.8557963,3.7110126,5.995081,2018-12-25 16:40:59.341
-6.8462195,3.2704794,5.9807158,2018-12-25 16:40:59.502
-6.8893156,3.5673606,6.0381765,2018-12-25 16:40:59.663
-6.769605,3.6248214,5.947197,2018-12-25 16:40:59.824
-6.894104,3.3566709,6.0285997,2018-12-25 16:40:59.984
-6.8318543,3.3566709,5.9424086,2018-12-25 16:41:00.144
-6.870162,3.5529952,5.9807158,2018-12-25 16:41:00.307
-6.7887588,3.739743,5.961562,2018-12-25 16:41:00.468
-6.827066,3.7110126,5.971139,2018-12-25 16:41:00.626
-6.8127007,3.5529952,5.995081,2018-12-25 16:41:00.787
-6.8605847,3.643975,5.9902925,2018-12-25 16:41:00.949
-6.7839704,3.53863,5.947197,2018-12-25 16:41:01.109
-6.8749504,3.41892,5.9902925,2018-12-25 16:41:01.269
-6.8988924,3.4955344,5.9519854,2018-12-25 16:41:01.43
-6.841431,3.6248214,5.9424086,2018-12-25 16:41:01.59
-6.8462195,3.6056678,5.923255,2018-12-25 16:41:01.751
-6.8605847,3.5482068,5.9424086,2018-12-25 16:41:01.912
-6.8462195,3.4380736,5.9567738,2018-12-25 16:41:02.072
-6.8557963,3.5673606,6.0046577,2018-12-25 16:41:02.234
-6.8366427,3.6870706,6.0142345,2018-12-25 16:41:02.395
-6.7648168,3.5817258,5.932832,2018-12-25 16:41:02.556
-6.8557963,3.3327289,5.9663506,2018-12-25 16:41:02.715
-6.8893156,3.7205894,6.0142345,2018-12-25 16:41:02.877
-6.669049,3.4811692,5.837064,2018-12-25 16:41:03.037
